provisional_id,five_prime_process_signal_selected_row_count_sum_over_mature_count_sum,num_locis,Folding Energy,3' Overhang Bot,3' Overhang Top,Accepted Overhang?,miRDeep2_score,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8311,1.0,3,-24.7,2,2,True,0.3,31,31,0,0,no,False,22,False,22,60,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_39199,0.8444444444444444,4,-24.7,5,6,False,0.3,45,38,0,7,no,False,21,True,22,51,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_36361,0.6567164179104478,7,-36.0,6,3,False,0.3,126,114,0,12,no,False,22,True,19,55,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_28474,0.8,6,-33.6,2,2,True,0.3,70,70,0,0,no,False,21,True,21,49,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_31329,1.0,3,-19.4,2,2,True,0.3,61,61,0,0,no,False,22,True,22,58,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22696,1.0,3,-28.7,2,2,True,0.3,172,172,0,0,no,False,21,True,21,76,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_25935,0.576271186,4,-34.3,2,2,True,0.3,59,59,0,0,no,False,22,True,22,51,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8197,0.5227272727272727,3,-39.5,2,2,True,0.3,44,44,0,0,no,False,22,False,22,58,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13329,0.7721518987341772,5,-28.8,2,1,True,0.3,61,61,0,0,no,False,23,False,25,75,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30561,1.0,1,-28.3,2,2,True,0.3,27,27,0,0,no,False,22,True,22,58,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_6465,0.9316770186335404,15,-42.0,2,2,True,0.3,928,928,0,0,no,False,22,False,22,64,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_5352,0.987012987,4,-30.9,2,2,True,0.3,154,154,0,0,no,False,21,True,21,53,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8391,1.0,1,-39.6,2,2,True,0.3,26,26,0,0,no,False,23,True,23,60,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14233,0.3957219251336898,10,-31.3,2,2,True,0.3,137,88,49,0,no,False,22,True,22,78,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13010,0.9357429718875502,7,-32.6,2,2,True,0.3,249,249,0,0,no,False,22,True,22,61,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_28731,1.0,1,-26.6,2,2,True,0.2,26,26,0,0,no,False,24,True,23,68,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_4884,0.7407407407407407,12,-31.0,2,2,True,0.2,378,378,0,0,no,False,22,False,22,51,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3637,0.3636363636363636,9,-39.0,2,2,True,0.2,165,165,0,0,no,False,22,True,22,57,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18414,1.0,1,-27.3,2,2,True,0.2,28,28,0,0,no,False,22,True,27,55,Candidate
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21573,1.0,1,-26.6,1,2,True,0.2,29,29,0,0,no,False,23,False,22,56,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23437,0.2673267326732673,7,-37.2,0,0,False,0.2,100,53,0,47,no,False,22,False,22,61,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30606,0.7277486910994765,6,-25.2,2,2,True,0.2,191,191,0,0,no,False,22,True,22,62,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37395,1.0,1,-38.7,2,2,True,0.2,24,24,0,0,no,False,22,True,22,57,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_32710,0.9206349206349206,4,-25.6,0,2,False,0.2,63,63,0,0,no,False,22,False,20,61,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_36085,1.0,2,-29.3,2,2,True,0.2,30,30,0,0,no,False,22,False,22,57,Candidate
GWHACBE00000105_OriSeqID=ctg1581_Len=120202_40832,1.0,1,-26.9,2,3,True,0.2,28,28,0,0,yes,False,22,False,23,82,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37436,1.0,2,-27.8,2,2,True,0.2,26,26,0,0,no,False,23,True,24,59,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_24879,1.0,1,-30.4,2,1,True,0.2,35,35,0,0,no,False,22,False,22,45,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12024,1.0,1,-21.7,2,2,True,0.2,59,59,0,0,no,False,22,False,22,54,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_810,0.8695652173913043,6,-28.7,2,2,True,0.2,92,92,0,0,no,False,22,True,22,62,Candidate
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21499,1.0,1,-38.8,2,2,True,0.2,24,24,0,0,no,False,20,True,20,86,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_28185,1.0,5,-23.0,2,2,True,0.2,85,85,0,0,no,False,21,False,22,62,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_27772,0.7984029484029485,33,-27.2,4,3,False,0.2,8140,7736,0,404,no,False,23,True,22,55,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20499,0.5666666666666667,5,-34.9,2,2,True,0.2,60,60,0,0,no,False,22,False,22,51,falsepositive
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37932,0.6068376068376068,9,-39.2,2,2,True,0.2,117,117,0,0,no,False,22,False,22,52,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_2163,0.798941799,5,-26.4,2,2,True,0.2,189,189,0,0,no,False,19,True,19,63,falsepositive
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37493,0.915625,16,-33.8,1,4,False,0.2,1481,1481,0,0,no,False,22,True,27,68,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34596,1.0,2,-25.1,2,2,True,0.2,104,104,0,0,no,False,22,True,22,62,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_10687,1.0,1,-31.8,2,2,True,0.2,27,27,0,0,no,False,25,False,22,79,falsepositive
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_27556,0.7629969418960245,17,-37.6,2,1,True,0.2,654,645,9,0,no,False,22,False,21,88,falsepositive
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_25332,1.0,3,-37.8,2,2,True,0.1,44,44,0,0,no,False,22,False,22,57,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_7955,1.0,3,-31.5,2,2,True,0.1,38,38,0,0,no,False,22,True,22,58,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1331,0.8910891089108911,5,-26.9,2,2,True,0.1,98,98,0,0,no,False,23,False,23,59,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15213,0.5230078563411896,35,-20.2,2,2,True,0.1,1812,1777,35,0,no,False,23,True,22,61,Confident
GWHACBE00001650_OriSeqID=ctg4293_Len=39309_44532,0.5238095238095238,3,-9.6,2,1,True,0.1,21,19,0,2,no,True,19,True,18,46,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19305,0.8223684210526315,6,-25.5,2,0,False,0.1,161,152,0,9,no,False,21,True,23,57,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14982,0.5574572127139364,14,-25.9,0,3,False,0.1,409,396,0,13,no,False,22,False,26,61,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_19156,1.0,3,-31.8,6,3,False,0.1,66,66,0,0,no,False,19,True,16,77,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_416,1.0,2,-23.0,2,2,True,0.1,40,40,0,0,no,False,22,True,20,60,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_39648,0.4181818181818181,4,-36.3,2,1,True,0.1,55,55,0,0,no,False,22,False,22,47,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15052,0.9230769230769232,3,-18.5,2,2,True,0.1,52,52,0,0,no,False,23,True,23,63,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_12693,0.5126582278481012,7,-35.0,2,2,True,0.1,158,158,0,0,no,False,22,True,22,58,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15394,1.0,1,-34.0,2,2,True,0.1,24,24,0,0,no,False,21,False,21,64,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_4051,0.5277777777777778,2,-18.7,2,0,False,0.1,36,36,0,0,no,False,18,False,18,45,falsepositive
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37615,1.0,1,-24.2,2,1,True,0.1,34,34,0,0,no,False,24,False,25,57,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_5238,0.9339752407152684,19,-41.1,2,2,True,0.1,1407,1407,0,0,no,False,22,True,23,90,falsepositive
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_35969,0.6309523809523809,8,-39.0,2,2,True,0.1,78,78,0,0,no,False,23,False,23,54,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_25059,1.0,1,-35.4,5,4,False,0.1,33,33,0,0,no,False,21,False,20,79,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_225,1.0,2,-18.1,2,2,True,0.1,69,69,0,0,no,False,22,True,22,59,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30373,1.0,1,-26.1,7,3,False,0.1,23,23,0,0,no,False,21,False,23,63,falsepositive
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37577,1.0,4,-17.9,2,2,True,0.1,85,85,0,0,no,False,22,False,21,53,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23966,0.7692307692307693,3,-27.5,2,2,True,0.1,39,39,0,0,no,False,21,False,21,52,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22421,0.5853658536585366,3,-36.8,2,2,True,0.1,37,37,0,0,no,False,22,False,22,67,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18047,0.9375,2,-31.1,2,2,True,0.1,32,32,0,0,no,False,22,True,22,55,Candidate
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20425,1.0,3,-23.7,2,2,True,0.1,73,73,0,0,no,False,21,True,21,63,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13909,1.0,1,-21.1,3,2,True,0.1,33,33,0,0,no,False,22,True,21,61,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33093,1.0,3,-24.8,2,2,True,0.1,30,30,0,0,no,False,22,True,22,64,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_38263,1.0,4,-15.3,2,1,True,0.1,73,73,0,0,no,False,19,True,19,58,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20119,1.0,1,-20.5,3,7,False,0.1,27,27,0,0,no,False,19,True,22,50,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16337,0.6964285714285714,10,-36.3,2,3,True,0.1,168,168,0,0,no,False,24,True,23,64,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30830,0.8863636363636364,5,-28.0,4,2,False,0.1,44,43,0,1,no,False,22,False,20,60,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9317,1.0,4,-25.5,0,0,False,0.1,61,61,0,0,no,False,20,False,21,76,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9368,0.9310344827586208,9,-36.6,3,5,False,0.1,73,58,0,15,no,False,21,True,18,73,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23898,1.0,6,-34.9,2,1,True,0.1,131,131,0,0,no,False,22,False,23,61,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_31066,0.9935024197884924,88,-10.9,6,4,False,0.1,22289,22273,6,10,no,False,23,True,21,64,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_19915,0.6452830188679245,17,-31.6,2,2,True,0.1,265,265,0,0,no,False,22,True,22,49,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34986,1.0,2,-24.3,2,2,True,0.1,97,97,0,0,no,False,22,True,22,65,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_16641,1.0,9,-24.8,2,3,True,0.1,351,223,0,128,no,False,23,True,22,72,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_16732,0.4013605442176871,8,-30.8,3,2,True,0.1,147,147,0,0,no,False,22,False,23,63,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_5100,0.6377682403433477,43,-41.7,2,2,True,0.1,2330,2330,0,0,no,False,23,True,23,62,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1055,0.8902439024390244,4,-28.0,2,2,True,0.0,82,82,0,0,no,False,22,True,23,52,Candidate
GWHACBE00000444_OriSeqID=ctg2464_Len=114657_41966,1.0,3,-7.7,3,6,False,0.0,45,45,0,0,no,True,20,True,18,50,Confident
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_38421,1.0,2,-27.8,2,2,True,0.0,27,27,0,0,no,False,18,True,21,69,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33599,1.0,2,-24.7,2,2,True,0.0,28,28,0,0,no,False,22,True,24,59,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_24739,0.8709677419354839,3,-37.4,6,2,False,0.0,62,62,0,0,no,False,24,True,28,77,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18822,0.9903288201160542,29,-25.3,2,2,True,0.0,3619,3619,0,0,no,False,22,True,23,66,Confident
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_31054,1.0,1,-29.0,2,3,True,0.0,30,30,0,0,no,False,25,False,27,81,falsepositive
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23307,1.0,2,-35.7,1,2,True,0.0,47,47,0,0,no,False,22,False,23,75,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13881,0.8611111111111112,3,-37.1,2,2,True,0.0,36,36,0,0,no,False,22,True,22,55,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_38868,1.0,1,-26.7,5,2,False,0.0,27,27,0,0,no,False,22,True,25,67,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_24714,0.9916653335466326,78,-27.9,1,4,False,0.0,62501,62501,0,0,no,False,22,True,26,64,Confident
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12107,0.951219512,3,-23.5,2,2,True,0.0,41,41,0,0,no,False,22,False,23,60,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23626,1.0,2,-23.1,2,2,True,0.0,40,40,0,0,no,False,22,True,22,70,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_24843,0.914141414,3,-22.1,2,2,True,0.0,198,198,0,0,no,False,22,True,21,68,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34998,0.6888888888888889,5,-38.4,2,2,True,0.0,90,90,0,0,no,False,22,True,22,52,falsepositive
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_39042,1.0,6,-36.9,2,3,True,0.0,70,23,47,0,no,False,18,True,17,81,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14692,1.0,1,-29.7,2,2,True,0.0,27,27,0,0,no,False,21,False,24,63,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22218,0.8924731182795699,5,-23.7,2,1,True,0.0,93,93,0,0,no,False,23,True,28,66,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3476,1.0,12,-19.2,5,5,False,0.0,155,72,0,83,no,False,22,False,24,61,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12025,1.0,3,-20.2,4,7,False,0.0,77,77,0,0,no,False,22,False,17,44,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_719,1.0,1,-29.3,2,2,True,0.0,43,43,0,0,no,False,22,True,22,51,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_36807,1.0,1,-20.5,2,2,True,0.0,25,25,0,0,no,False,19,False,20,44,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_35840,0.6156351791530945,18,-29.8,4,2,False,0.0,306,290,0,16,no,False,23,False,21,59,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17651,0.9882890493011828,101,-26.5,2,0,False,0.0,26018,26018,0,0,no,False,24,True,23,63,Confident
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17445,0.9638009049773756,16,-25.4,2,3,True,0.0,1105,1096,9,0,no,False,21,True,23,64,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_25578,1.0,3,-19.7,2,2,True,0.0,108,108,0,0,no,False,22,True,22,61,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33081,0.8611111111111112,2,-30.8,2,2,True,0.0,36,36,0,0,no,False,22,False,22,51,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14501,1.0,1,-32.5,2,3,True,0.0,23,23,0,0,no,False,23,True,24,62,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1194,1.0,4,-23.0,6,6,False,0.0,67,58,0,9,no,False,22,True,22,64,Candidate
GWHACBE00001764_OriSeqID=ctg4445_Len=37730_44688,0.4552160168598524,45,-13.4,2,0,False,0.0,1898,1898,0,0,yes,False,21,True,19,58,falsepositive
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_27227,1.0,1,-20.5,2,2,True,0.0,23,23,0,0,no,False,23,False,21,47,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14998,0.963254593,11,-33.1,3,2,True,0.0,1524,1484,25,15,no,False,22,True,21,63,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3762,0.4454545454545454,17,-22.6,0,1,False,0.0,330,329,0,1,no,False,21,True,22,56,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_24841,1.0,2,-21.7,2,2,True,0.0,181,181,0,0,no,False,22,True,21,70,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30265,1.0,1,-23.7,2,2,True,0.0,24,24,0,0,no,False,22,False,22,61,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23871,0.5695364238410596,9,-18.8,2,2,True,0.0,138,138,0,0,no,False,21,True,22,57,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12221,1.0,2,-25.6,2,2,True,0.0,59,59,0,0,no,False,22,False,22,62,Candidate
GWHACBE00000347_OriSeqID=ctg2244_Len=80153_41645,0.9767123287671232,9,-21.6,2,1,True,0.0,730,730,0,0,yes,False,18,True,16,65,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21611,1.0,1,-15.3,2,0,False,0.0,25,25,0,0,no,False,23,True,25,57,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30629,0.5985401459854015,5,-24.0,2,2,True,0.0,137,137,0,0,no,False,22,True,22,61,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_7455,1.0,2,-28.2,2,3,True,0.0,27,27,0,0,no,False,25,False,26,65,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12206,0.9803780992617248,294,-19.3,4,2,False,0.0,468646,465550,0,3096,no,False,22,False,21,57,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20240,1.0,2,-27.6,2,2,True,0.0,36,36,0,0,no,False,24,False,22,64,Candidate
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21436,1.0,4,-26.9,2,2,True,0.0,87,87,0,0,no,False,22,True,23,61,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_31129,0.7878787878787878,2,-35.4,2,2,True,0.0,33,33,0,0,no,False,21,True,21,65,Candidate
GWHACBE00001011_OriSeqID=ctg3420_Len=49289_43306,0.952542373,11,-17.9,4,4,False,0.0,303,295,0,8,yes,False,23,False,22,67,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_31277,0.9719614155782156,211,-19.8,0,0,False,0.0,326799,326753,0,46,no,False,22,True,22,59,Confident
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8528,1.0,1,-34.1,5,3,False,0.0,23,23,0,0,no,False,22,False,25,83,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21443,1.0,1,-34.2,2,3,True,0.0,24,24,0,0,no,False,22,True,21,58,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23594,0.956082786,35,-37.6,2,3,True,0.0,2243,1981,262,0,no,False,22,True,23,91,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_35870,1.0,1,-16.9,0,1,False,0.0,36,36,0,0,no,False,22,False,26,75,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3134,0.575,5,-34.9,2,2,True,0.0,40,40,0,0,no,False,22,False,22,55,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_31029,0.9646017699115044,10,-38.2,4,4,False,0.0,412,226,0,186,no,False,22,False,22,74,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_40233,1.0,2,-25.9,2,2,True,0.0,50,50,0,0,no,False,23,False,23,57,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_31077,1.0,2,-21.3,2,0,False,0.0,58,58,0,0,no,False,22,True,27,64,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26844,0.783641161,11,-28.7,2,2,True,0.0,364,364,0,0,no,False,22,True,22,60,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20201,1.0,2,-27.2,2,1,True,0.0,25,25,0,0,no,False,24,False,21,69,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_35239,1.0,2,-35.0,2,2,True,0.0,54,54,0,0,no,False,22,False,22,78,Candidate
